Nation,Year,GDP_Growth,GDP_Per_Capita,GDP,GDP_Normalized,Pop,Pop_Normalized,Area,Pop_Growth,Athletes,Athletes_Normalized,Medals_Last_Games,Total_Medals_year,Medals
Panama,2012,9.778903946,9.541060213000002,0.035975750623,2.9003631835267765,0.003770624,0.12100312900174885,0.07542,1.715705644,8,0.0008189169822909202,1.0,962,0
Panama,2000,2.715374155,5.493642370000002,0.016647538296,2.400958170870217,0.003030328,0.14582939624550642,0.07542,1.970629913,6,0.0006103763987792473,0.0,925,0
Panama,1996,4.0797032060000005,4.880750151,0.013647997721,2.303927396603377,0.002796291,0.14831730681254565,0.07542,2.045715103,7,0.0007322941730306517,0.0,841,0
Panama,2008,9.855654852,7.814537245,0.027477507118,2.469261550392364,0.003516204,0.1268367719879854,0.07542,1.7943117119999998,5,0.000497116723006562,0.0,963,1
Panama,2016,4.953499944,11.10722333,0.044840726939,3.3300686766664063,0.004037078,0.11409613078866288,0.07532,1.713624922,10,0.0009640412609659693,0.0,973,0
Panama,2004,7.522079657999999,5.865941644,0.019177851509,2.194288824900136,0.003269356,0.13221975093789365,0.07542,1.861870367,4,0.00041194644696189496,0.0,927,0
Panama,1988,-13.37984378,3.8594258100000003,0.009141246863,1.502433908347704,0.002368551,0.2038689947198336,0.07542,2.145974605,6,0.0007637474541751527,0.0,742,0
Belize,1992,12.05944536,3.4267127880000006,0.0006658925357999999,0.1649050267786663,0.000194324,0.013415027642037105,0.02297,1.658350843,10,0.0011437721605856116,0.0,826,0
Belize,2012,2.413482778,4.25309941,0.001437547601,0.11589501440011805,0.000338,0.010846761067290482,0.02297,2.323531697,3,0.0003070938683590951,0.0,962,0
Belize,2000,13.0195599,3.8635474829999996,0.0009555132458,0.1378070014969997,0.000247315,0.011901614984403478,0.02297,3.42494863,2,0.0002034587995930824,0.0,925,0
Belize,1996,1.4168410880000002,3.385536814,0.0007233673379,0.1221121120962314,0.000213664,0.011332893837871578,0.02297,3.186465435,5,0.0005230672664504655,0.0,841,0
Belize,2008,3.487439872,4.3482254739999995,0.001334135585,0.11989186969922283,0.000306823,0.011067742056965308,0.02297,2.574385215,4,0.00039769337840524953,0.0,963,0
Belize,2016,0.085081197,4.216977268,0.001553534426,0.11537226720662296,0.0003684,0.010411742003137766,0.02297,2.047695884,3,0.00028921237828979083,0.0,973,0
Belize,2004,4.787447363,4.340747197,0.001200233963,0.13732820754402802,0.000276504,0.011182413298928395,0.02297,2.593522892,2,0.00020597322348094748,0.0,927,0
Belize,1988,9.787711442,2.364458854,0.00042330433980000004,0.06957330911174395,0.000179028,0.015409530293712215,0.02297,2.664952755,10,0.0012729124236252544,0.0,742,0
Paraguay,1992,1.6964280109999998,3.547630808,0.015769275704,3.9051839335068457,0.004445016,0.30685871281621,0.40675,2.521296543,27,0.00308818483358115,0.0,826,0
Paraguay,2012,-0.538512943,4.3945438810000015,0.028219616269,2.2750640268096145,0.006421512,0.20607279986609064,0.406752,1.372544496,8,0.0008189169822909202,0.0,962,0
Paraguay,2000,-2.314140568,3.570352036,0.019005701526,2.7410595825410704,0.005323201,0.25617002117377263,0.40675,2.027708224,5,0.000508646998982706,0.0,925,0
Paraguay,1996,1.5737851319999998,3.868896746,0.018909743542,3.1921661403945065,0.004887632,0.25924355331073057,0.40675,2.292806457,7,0.0007322941730306517,0.0,841,0
Paraguay,2008,6.359120793,4.037053137,0.024550515091,2.206227904744011,0.006081296,0.2193649612318989,0.40675,1.372056297,7,0.0006959634122091867,1.0,963,0
Paraguay,2016,4.31290497,5.0896120200000015,0.034496738802,2.5618788359064157,0.006777872,0.1915566085621373,0.406752,1.323677576,11,0.0010604453870625664,0.0,973,0
Paraguay,2004,4.057418364,3.569447438,0.020454893447,2.3404052369584503,0.005730549,0.2317556612119927,0.40675,1.7172195680000002,6,0.0006179196704428424,0.0,927,1
Paraguay,1988,5.9153720660000015,3.362647343,0.013456241983,2.2116363924074403,0.004001681,0.3444378789645899,0.40675,2.785970618,10,0.0012729124236252544,0.0,742,0
Peru,1992,-0.540509125,2.589343113,0.059468972009,14.727199802385744,0.022966818,1.5854989518517286,1.28522,1.954108587,16,0.001830035456936978,1.0,826,1
Peru,2012,6.139724706,5.642578115,0.166,13.382911548137038,0.029506788,0.9469026014769052,1.28522,0.825138039,16,0.0016378339645818404,0.0,962,0
Peru,2000,2.694371398,3.242579157,0.085798462918,12.374113032710301,0.026459944,1.2733399348882068,1.28522,1.452875982,21,0.0021363173957273654,0.0,925,0
Peru,1996,2.798973079,3.135414596,0.077613501072,13.101985736042785,0.024753824,1.3129608145188594,1.28522,1.853820028,29,0.0030337901454127,1.0,841,0
Peru,2008,9.126568301,4.716197262,0.135,12.131752268188755,0.028562317,1.0303020213780427,1.28522,0.805922327,13,0.0012925034798170608,0.0,963,0
Peru,2016,3.953318715,6.262368904999999,0.194,14.407289251847484,0.030926032,0.8740332963213427,1.28522,1.483160681,29,0.002795719656801311,0.0,973,0
Peru,2004,4.958203206,3.602999725,0.099530031846,11.388013746959107,0.027624213,1.1171822715896722,1.28522,0.916382108,12,0.0012358393408856848,0.0,927,0
Peru,1988,-9.441273446,3.31884377,0.070205025606,11.538733455914679,0.021153459,1.8207479683474057,1.28522,2.209093775,10,0.0012729124236252544,1.0,742,1
Bermuda,1992,-0.059739309,74.20008865000001,0.004347754194,1.0767000427888394,5.8595e-05,0.004045066716850025,5.4e-05,-0.721776995,20,0.002287544321171223,0.0,826,0
Bermuda,2012,-5.305299107,93.32703127,0.006047404972,0.4875414809400008,6.4798e-05,0.00207943320603044,5.4e-05,0.362431076,8,0.0008189169822909202,0.0,962,0
Bermuda,2000,9.317156443,95.86142169,0.005927399287,0.8548673982358351,6.1833e-05,0.002975608270143825,5.4e-05,0.894182916,6,0.0006103763987792473,0.0,925,0
Bermuda,1996,2.600475942,80.25960013999999,0.004825929497,0.8146683058941769,6.0129e-05,0.0031892858580639697,5.4e-05,0.641047099,9,0.0009415210796108381,0.0,841,0
Bermuda,2008,-1.865955826,110.4677173,0.007210559312,0.6479756984315966,6.5273e-05,0.002354532506638344,5.4e-05,0.593330046,6,0.0005965400676078744,0.0,963,0
Bermuda,2016,-0.657206304,90.06216131,0.005813872761,0.4317636419647637,6.4554e-05,0.0018244288633837008,0.00429,-1.046951883,8,0.0007712330087727754,0.0,973,0
Bermuda,2004,2.321266476,103.944939,0.006625450412,0.7580698907882863,6.374e-05,0.0025777819621911288,5.4e-05,0.655349388,10,0.0010298661174047373,0.0,927,0
Bermuda,1988,4.056224899999999,76.93548006,0.004488954455,0.7377940326192116,5.8347e-05,0.005022118685609104,5.4e-05,0.8608618990000001,12,0.0015274949083503055,0.0,742,0
Papua New Guinea,1992,13.84908527,1.658378602,0.008020278786,1.9861827800618803,0.004836217,0.3338650127513316,0.46284,2.31494821,13,0.0014869038087612946,0.0,826,0
Papua New Guinea,2012,4.657119635,1.976098782,0.015079613755,1.2157176931520215,0.007631002,0.2448865544319994,0.46284,2.102969323,8,0.0008189169822909202,0.0,962,0
Papua New Guinea,2000,-2.494841993,1.643084126,0.009608075731,1.3857056534434946,0.005847586,0.28140516005979416,0.46284,2.273150029,5,0.000508646998982706,0.0,925,0
Papua New Guinea,1996,7.733695797999999,1.968630714,0.010461791837,1.7660619032591556,0.005314248,0.28187157598903584,0.46284,2.422445274,11,0.0011507479861910242,0.0,841,0
Papua New Guinea,2008,-0.296457696,1.7367863079999992,0.012116170376,1.0888176106725882,0.006976201,0.2516460408950549,0.46284,2.433061143,7,0.0006959634122091867,0.0,963,0
Papua New Guinea,2016,5.48957307,2.4162166529999998,0.019986364262,1.4842749021413468,0.00827176,0.23377695719835734,0.46284,2.002382597,8,0.0007712330087727754,0.0,973,0
Papua New Guinea,2004,2.721175741,1.5823882630000001,0.010054882706,1.1504582120214726,0.006354245,0.2569792617562468,0.46284,2.081040803,4,0.00041194644696189496,0.0,927,0
Papua New Guinea,1988,2.909240484,1.528853871,0.006725923529,1.1054570264178252,0.004399324,0.3786643231776885,0.46284,2.456690231,11,0.0014002036659877802,0.0,742,0
Oman,1992,8.413883633,15.420334469999998,0.030582763839,7.5736717543724765,0.001983275,0.13691406592475008,0.3095,4.618102351,5,0.0005718860802928058,0.0,826,0
Oman,2012,9.045042934,18.213397949999997,0.063710994231,5.1363771110683265,0.003498029,0.1122552803829972,0.3095,7.32038057,3,0.0003070938683590951,0.0,962,0
Oman,2000,6.551066392999999,18.6985001,0.042407693363,6.116165410000478,0.002267973,0.10914235465306396,0.3095,0.577908105,6,0.0006103763987792473,0.0,925,0
Oman,1996,3.045940005,16.2960021,0.036448518288,6.152898144180635,0.002236654,0.11863375362274793,0.3095,1.458143514,4,0.00041845381316037237,0.0,841,0
Oman,2008,8.200077978,19.16816071,0.052730900886,4.738653529091606,0.002750963,0.09923294176856186,0.3095,3.469390162,4,0.00039769337840524953,0.0,963,0
Oman,2016,5.097067605,16.6790645,0.074709182589,5.548230944993872,0.004479219,0.12659194517793906,0.3095,4.845614386,4,0.0003856165043863877,0.0,973,0
Oman,2004,1.292205037,17.66607745,0.043202692721,4.9431598632827205,0.002445517,0.098901939297643,0.3095,2.456865875,2,0.00020597322348094748,0.0,927,0
Oman,1988,5.964027641,14.198901269999997,0.023827318203,3.9162021712899104,0.00167811,0.144440461163513,0.3095,3.532658236,8,0.0010183299389002038,0.0,742,0
Fiji,1992,6.10000191,2.956745625,0.002201205459,0.545117756464483,0.000744469,0.051393920532922965,0.01827,1.22552839,18,0.0020587898890541004,0.0,826,0
Fiji,2012,1.4113143819999998,3.781184542,0.00327098553,0.2637066868869045,0.000865069,0.027760937129348844,0.01827,0.187443865,9,0.0009212816050772852,0.0,962,0
Fiji,2000,-1.699998416,3.315954492000001,0.002689258989,0.387853040396798,0.000811006,0.039028288466292485,0.01827,0.581584998,7,0.0007121057985757884,0.0,925,0
Fiji,1996,4.80000043,3.235728509,0.002538060142,0.4284515879119305,0.000784386,0.04160440348356642,0.01827,1.148997999,17,0.0017784287059315828,0.0,841,0
Fiji,2008,1.03279422,3.659092104,0.00309325376,0.2779747282886177,0.000845361,0.030493924813388338,0.01827,1.090789507,6,0.0005965400676078744,0.0,963,0
Fiji,2016,2.444752967,4.439594431000001,0.003873097742,0.2876331931426359,0.000872399,0.02465579074863025,0.01827,0.433308394,41,0.003952569169960474,0.0,973,1
Fiji,2004,5.299999705,3.681147908,0.003010663628,0.3444737045415873,0.00081786,0.033076008089074946,0.01827,0.218368493,8,0.0008238928939237898,0.0,927,0
Fiji,1988,0.955754872,2.594716825,0.001875798634,0.3083018668231217,0.00072293,0.06222496891678046,0.01827,0.158785896,23,0.0029276985743380856,0.0,742,0
Vanuatu,1992,2.585413728,2.643634986,0.0004102128407,0.10158720190385752,0.00015517,0.01071205738465088,0.01219,2.91240189,6,0.0006862632963513668,0.0,826,0
Vanuatu,2012,1.754749927,2.8930957250000002,0.0007218244903999999,0.05819345366447164,0.000249499,0.00800667467315949,0.01219,2.7822467910000004,5,0.0005118231139318251,0.0,962,0
Vanuatu,2000,5.924809057,2.841263323,0.0005255541593,0.0757970055734517,0.000184972,0.008901463829104906,0.01219,2.024441334,3,0.00030518819938962365,0.0,925,0
Vanuatu,1996,2.327335416,2.7129800719999997,0.00046587836389999995,0.07864523045914773,0.000171722,0.00910825967700213,0.01219,2.097287653,4,0.00041845381316037237,0.0,841,0
Vanuatu,2008,6.448521358,2.9703918629999997,0.0006674589332,0.059981084642755166,0.000224704,0.008105539386448646,0.01219,2.355931881,3,0.0002982700338039372,0.0,963,0
Vanuatu,2016,3.466666667,2.803765363,0.0007803720135,0.05795384186876872,0.00027833,0.00786617847918929,0.01219,2.620904941,4,0.0003856165043863877,0.0,973,0
Vanuatu,2004,3.987392802,2.5570397710000003,0.0005219608572,0.05972164689312361,0.000204127,0.008255332579168318,0.01219,2.564357581,2,0.00020597322348094748,0.0,927,0
Vanuatu,1988,-1.692882838,2.4537342710000005,0.00034184199,0.056184348237205764,0.000139315,0.011991301432560927,0.01219,2.350195681,4,0.0005091649694501019,0.0,742,0
Guatemala,1992,4.838338846,2.2642544520000003,0.021610169022,5.351652571061024,0.009544055,0.6588674669218544,0.10889,2.624668674,14,0.0016012810248198556,0.0,826,0
Guatemala,2012,2.969857408,2.999422763,0.044337293311,3.5744703293067523,0.014781942,0.4743674348655207,0.10889,1.777495787,19,0.001944927832940936,0.0,962,1
Guatemala,2000,3.608868735,2.568190356,0.029764712427,4.292756576651273,0.011589761,0.5577375944979279,0.10889,2.433943645,15,0.001525940996948118,0.0,925,0
Guatemala,1996,2.957779892,2.395975296,0.025246252731,4.261836389306043,0.010536942,0.5588870612822479,0.10889,2.402720921,26,0.002719949785542421,0.0,841,0
Guatemala,2008,3.281079845,2.909509715,0.039974623913,3.5923128468631864,0.013739299,0.4956050145377674,0.10889,1.927447638,12,0.0011930801352157488,0.0,963,0
Guatemala,2016,2.677803003,3.2426369289999997,0.051323452094,3.8115042253690485,0.01582769,0.4473230857373605,0.10889,1.658073318,21,0.002024486648028536,1.0,973,0
Guatemala,2004,3.152081729,2.638350419000001,0.033459844957,3.828404023129527,0.012682108,0.5128915789921528,0.10889,2.125985971,18,0.0018537590113285273,0.0,927,0
Guatemala,1988,3.89238706,2.166089114,0.018555436324,3.0497280223559238,0.008566331,0.7373323561144964,0.10889,2.7682469060000003,28,0.0035641547861507135,0.0,742,0
Israel,1992,7.759266011,21.88487401,0.112,27.736251731702666,0.005123,0.3536628857483177,0.02207,3.455466899,30,0.003431316481756834,0.0,826,2
Israel,2012,2.257237557,31.695006420000002,0.251,20.235607220375886,0.0079105,0.25385592728639456,0.02207,1.846151321,37,0.0037874910430955055,1.0,962,0
Israel,2000,7.455182186,27.74127509,0.174,25.094804667414216,0.006289,0.3026474602709641,0.02207,2.642331913,39,0.0039674465920651065,1.0,925,1
Israel,1996,5.032817067,25.61355697,0.146,24.646355222240377,0.005692,0.3019078165959873,0.02207,2.616505943,25,0.0026153363322523274,2.0,841,1
Israel,2008,2.996483061,30.03983704,0.22,19.77026295556686,0.0073088,0.26364357673951444,0.02207,1.776579106,43,0.004275203817856433,2.0,963,1
Israel,2016,3.982046419,33.72076448,0.288,21.388140745010702,0.008546,0.2415275438621481,0.02207,1.960348962,47,0.004530993926540056,0.0,973,2
Israel,2004,4.185882414,26.98230625,0.184,21.052887159552206,0.006809,0.275370526836514,0.02207,1.7676236419999998,36,0.0037075180226570545,1.0,927,2
Israel,1988,2.9100162060000003,20.14485033,0.089483425148,14.707286018236578,0.004442,0.3823375872191481,0.02207,1.65705755,18,0.0022912423625254578,0.0,742,0
Central African Republic,1992,-6.424078198999998,0.4312130734,0.00127606125,0.3160103219202782,0.002959236,0.20428888217261534,0.62298,2.765867515,15,0.001715658240878417,0.0,826,0
Central African Republic,2012,5.053761253999999,0.5286449274,0.002345288286,0.1890770222073489,0.004436415,0.14236903402468493,0.62298,0.401556668,6,0.0006141877367181902,0.0,962,0
Central African Republic,2000,-2.48943244,0.4228639065,0.001539405183,0.2220176573068393,0.003640427,0.17518937602986878,0.62298,2.289845843,3,0.00030518819938962365,0.0,925,0
Central African Republic,1996,-4.0000929639999985,0.4178016404,0.001382185174,0.23332758069395976,0.003308233,0.17547108254054686,0.62298,2.620834571,5,0.0005230672664504655,0.0,841,0
Central African Republic,2008,2.054130962,0.44129678489999985,0.001885822677,0.16946913732664104,0.004273366,0.1541491759190335,0.62298,1.7791203619999998,3,0.0002982700338039372,0.0,963,0
Central African Republic,2016,4.750316841,0.3596000403,0.001631752428,0.12118107844123938,0.004537687,0.12824437115904508,0.62298,0.985894486,6,0.0005784247565795817,0.0,973,0
Central African Republic,2004,5.994884227999999,0.42194696979999996,0.001670857257,0.19117592006163,0.003959875,0.16014581655995605,0.62298,2.007297035,4,0.00041194644696189496,0.0,927,0
Central African Republic,1988,1.710165285,0.5100882288,0.001374163916,0.22585436034802625,0.002693973,0.2318791393186696,0.62298,1.765058004,15,0.0019093686354378816,0.0,742,0
Madagascar,1992,1.180884942,0.5032346087,0.006190458009,1.5330366220728469,0.012301336,0.8492145204606026,0.58704,2.957769712,13,0.0014869038087612946,0.0,826,0
Madagascar,2012,3.011146408,0.46743578989999995,0.010445619788,0.8421253354715298,0.022346641,0.717126259122832,0.587295,2.733967919,7,0.0007165523595045553,0.0,962,0
Madagascar,2000,4.456858938,0.4904855475,0.007733390473,1.1153328927400978,0.015766806,0.7587508017944026,0.58704,3.1197086960000004,11,0.0011190233977619534,0.0,925,0
Madagascar,1996,2.154204476,0.4720112065,0.006562224537,1.107773404020575,0.013902688,0.7374086751397106,0.58704,3.1216401780000003,11,0.0011507479861910242,0.0,841,0
Madagascar,2008,6.71263895,0.5167096446,0.010332370458,0.9285167314045036,0.019996473,0.7213142600557041,0.58704,2.85559833,6,0.0005965400676078744,0.0,963,0
Madagascar,2016,3.993146085,0.4757454935,0.011843389099,0.8795419199560329,0.02489438,0.7035664003476461,0.587295,2.688183812,6,0.0005784247565795817,0.0,973,0
Madagascar,2004,5.257003621,0.4659720525,0.008295699053,0.9491761743065931,0.017802997,0.7199912855278128,0.58704,2.986676242,8,0.0008238928939237898,0.0,927,0
Madagascar,1988,3.40692921,0.5554931799999998,0.006083980727,0.999948812122865,0.010952395,0.9427087524923601,0.58704,2.820917591,0,0.0,0.0,742,0
Barbados,1992,-5.692520776,12.95048044,0.0034045,0.8431077591123367,0.000262886,0.01814815955159716,0.00043,0.373863554,17,0.0019444126729955395,0.0,826,0
Barbados,2012,-0.455606178,15.78780402,0.004479,0.3610967519524445,0.0002837,0.009104219274527543,0.00043,0.251638162,6,0.0006141877367181902,0.0,962,0
Barbados,2000,4.447189623,15.57004217,0.0042275,0.6097027973074345,0.000271515,0.013066198946648244,0.00043,0.392645061,18,0.0018311291963377413,0.0,925,1
Barbados,1996,3.976477177,13.9038154,0.003713,0.6267939516450584,0.000267049,0.014164473034810575,0.00043,0.410504062,13,0.0013599748927712106,0.0,841,0
Barbados,2008,0.701030928,17.44622177,0.004884,0.43889983761358425,0.000279946,0.010098232915652379,0.00043,0.446079294,8,0.0007953867568104992,0.0,963,0
Barbados,2016,2.478698683,16.20211619,0.0046305,0.3438812004158752,0.000285796,0.008077183000892402,0.00043,0.165289294,11,0.0010604453870625664,0.0,973,0
Barbados,2004,1.411598635,15.65837462,0.0043105,0.4931982070720097,0.000275284,0.011133073888920974,0.00043,0.34751760299999995,10,0.0010298661174047373,1.0,927,0
Barbados,1988,3.50538228,14.480050349999999,0.00375,0.61634121042158,0.000258977,0.02229100435057482,0.00043,0.370602905,17,0.002163951120162933,0.0,742,0
Guinea-Bissau,1992,1.099999971,0.6471645586,0.0006603343573,0.16352857108182936,0.00102035,0.0704391812362475,0.03613,2.262678102,0,0.0,0.0,826,0
Guinea-Bissau,2012,-1.7126830119999998,0.5625349,0.0009028567012999999,0.0727882612900041,0.001604979,0.0515053956539018,0.03613,2.651065872,4,0.00040945849114546015,0.0,962,0
Guinea-Bissau,2000,5.426987367000001,0.5503560878999998,0.0006611433188,0.0953520830025975,0.001201301,0.05781057348878507,0.03613,2.0325014180000003,3,0.00030518819938962365,0.0,925,0
Guinea-Bissau,1996,11.6,0.7297687363,0.0008106511946,0.13684655687291172,0.001110833,0.05891938960519506,0.03613,1.998441732,3,0.0003138403598702793,0.0,841,0
Guinea-Bissau,2008,3.203567307,0.5431753331,0.0007859399438,0.0706283607100429,0.001446936,0.052193982918285635,0.03613,2.476478494,3,0.0002982700338039372,0.0,963,0
Guinea-Bissau,2016,6.262805638,0.5955587939,0.00106154603,0.07883505519773386,0.001782437,0.05037533708156045,0.03613,2.570575611,5,0.00048202063048298477,0.0,973,0
Guinea-Bissau,2004,2.76140199,0.5263373447,0.0006913398916,0.07910163438452095,0.001313492,0.05312042649956622,0.03613,2.325045806,3,0.0003089598352214212,0.0,927,0
Guinea-Bissau,1988,4.599999988,0.5916660703,0.0005520510686,0.09073381968945353,0.000933045,0.08031025980794465,0.03613,2.198702831,0,0.0,0.0,742,0
Thailand,1992,8.083388023,2.874139607,0.166,41.109087388059294,0.057811021,3.990945249837321,0.51312,1.005812493,46,0.005261351938693812,1.0,826,1
Thailand,2012,7.242796202,5.437877691,0.369,29.7487612124251,0.067835957,2.1769243116863644,0.51312,0.4692506870000001,37,0.0037874910430955055,4.0,962,3
Thailand,2000,4.455247043,3.458352722,0.218,31.440617341932764,0.062952642,3.0294891427329023,0.51312,1.04442413,52,0.005289928789420142,2.0,925,3
Thailand,1996,5.651944465,3.6902699109999997,0.222,37.47596478998194,0.060130186,3.1893487643658816,0.51312,1.108583391,37,0.003870697771733445,1.0,841,2
Thailand,2008,1.725698849,4.801877465,0.319,28.666881285571947,0.066530984,2.3999105989710223,0.51312,0.525822896,47,0.004672897196261682,8.0,963,4
Thailand,2016,3.429219712,5.916126072,0.408,30.299866055431824,0.068971331,1.9492717263436967,0.51312,0.3730525870000001,54,0.0052058228092162345,3.0,973,6
Thailand,2004,6.289342143,4.190488283,0.272,31.121659279338044,0.064995299,2.6285489392754813,0.51312,0.687690282,42,0.004325437693099897,3.0,927,8
Thailand,1988,13.28811407,2.0685155319999997,0.114,18.73677279681603,0.05489152,4.724694127778392,0.51312,1.737753361,14,0.0017820773930753567,1.0,742,1
Sierra Leone,1992,-19.01290963,0.3420004257,0.001486923459,0.3682293157553399,0.004347724,0.3001422245319576,0.0723,-0.021526188,11,0.0012581493766441725,0.0,826,0
Sierra Leone,2012,15.18176908,0.47030140460000003,0.003156936273,0.25451204159436386,0.006712581,0.21541349778649052,0.0723,2.249914334,2,0.00020472924557273008,0.0,962,0
Sierra Leone,2000,6.652727885,0.3022642656000001,0.001385751986,0.1998573299204099,0.004584571,0.22062470497406805,0.0723,2.7014727560000003,3,0.00030518819938962365,0.0,925,0
Sierra Leone,1996,1.753821399,0.3208267921000001,0.001383618798,0.23356959169641955,0.004312666,0.2287469388207572,0.0723,0.202144227,14,0.0014645883460613035,0.0,841,0
Sierra Leone,2008,5.39828521,0.386653814,0.002371580994,0.21312172669002105,0.006133603,0.2212517832229937,0.0723,2.37522009,3,0.0002982700338039372,0.0,963,0
Sierra Leone,2016,6.055474029,0.4578330917,0.00335538456,0.2491855459129021,0.007328838,0.2071280413647996,0.0723,2.164441213,4,0.0003856165043863877,0.0,973,0
Sierra Leone,2004,6.59794486,0.3518221238,0.001911798254,0.21874387452875504,0.005433991,0.2197622212505324,0.0723,4.380948111,2,0.00020597322348094748,0.0,927,0
Sierra Leone,1988,-7.08,0.4145391557,0.001723087549,0.2832026308301369,0.004156634,0.3577751946224847,0.0723,2.892043166,12,0.0015274949083503055,0.0,742,0
Gabon,1992,-3.090145652,10.86835119,0.010896380665,2.698435331150872,0.001002579,0.06921237211217306,0.26767,2.709073344,5,0.0005718860802928058,0.0,826,0
Gabon,2012,5.251076918,9.258881973,0.016200099128,1.3060511668739514,0.001749682,0.05614906094005605,0.26767,3.788513401,21,0.0021496570785136658,0.0,962,1
Gabon,2000,-1.882966398,10.17025645,0.012492736211,1.8017400860722843,0.00122836,0.05911274197780909,0.26767,2.414870179,5,0.000508646998982706,0.0,925,0
Gabon,1996,3.62504902,11.48134582,0.012778221236,2.157099860896106,0.001112955,0.059031942027334326,0.26767,2.548842404,7,0.0007322941730306517,0.0,841,0
Gabon,2008,-3.308430649,8.826626396,0.013403585248,1.2045109313650766,0.00151854,0.054776887727400164,0.26767,3.073677791,4,0.00039769337840524953,0.0,963,0
Gabon,2016,2.091442208,9.429046318000001,0.018932327518,1.4059975193945249,0.002007873,0.05674662228845341,0.26767,3.043395155,6,0.0005784247565795817,1.0,973,0
Gabon,2004,0.6895430579999999,9.679071756999999,0.01310347895,1.4992720854995525,0.001353795,0.054750366041803264,0.26767,2.531562987,5,0.0005149330587023687,0.0,927,0
Gabon,1988,12.84535325,10.32880106,0.009280107562,1.5252567273614763,0.000898469,0.07733418947573185,0.26767,2.776401352,2,0.00025458248472505095,0.0,742,0
Botswana,1992,2.917070307,4.3138640619999995,0.005882186598,1.4566947162051398,0.001363554,0.09413204031107976,0.58173,2.76848286,6,0.0006862632963513668,0.0,826,0
Botswana,2012,4.456144471,6.944809149,0.014164292445,1.1419245357432573,0.002039551,0.06545124964956618,0.58173,1.191100637,4,0.00040945849114546015,0.0,962,1
Botswana,2000,1.987695854,5.211073805,0.00856353476,1.2350588049701834,0.001643334,0.07908266202527021,0.58173,2.032896436,7,0.0007121057985757884,0.0,925,0
Botswana,1996,5.829800078,4.676435779999999,0.007036773211,1.1878822751825413,0.00150473,0.07981197274534081,0.58173,2.391314201,7,0.0007322941730306517,0.0,841,0
Botswana,2008,6.245437363,6.65783251,0.012754003612,1.1461363870249524,0.001915639,0.06910107236505401,0.58173,2.119781897,11,0.0010936567906144363,0.0,963,0
Botswana,2016,4.303767448,7.797146476999998,0.016841399749,1.250716070050694,0.002159944,0.061044461642848526,0.58173,1.832852792,12,0.001156849513159163,1.0,973,0
Botswana,2004,2.705821737,5.5423055329999995,0.00978509006,1.1195891134741085,0.001765527,0.0714016889608004,0.58173,1.778885026,11,0.0011328527291452114,0.0,927,0
Botswana,1988,19.44996951,3.671443505,0.004405978193,0.7241562486839215,0.001200067,0.10329372383640736,0.58173,3.835843319,8,0.0010183299389002038,0.0,742,0
Mozambique,1992,-6.124715451,0.2006312589,0.002769915361,0.6859559797161254,0.013806001,0.9530880644747528,0.79938,3.5233866330000003,6,0.0006862632963513668,0.0,826,0
Mozambique,2012,7.258439253,0.5145925418,0.012794133231,1.0314623696720104,0.024862648,0.7978674625921526,0.79938,2.753116358,6,0.0006141877367181902,0.0,962,0
Mozambique,2000,1.180300789,0.289747104,0.005131979555,0.7401495660338411,0.017711927,0.8523564514318199,0.79938,2.676309529,4,0.0004069175991861648,1.0,925,1
Mozambique,1996,11.2025196,0.23252844949999998,0.003711256832,0.6264996863180718,0.015960442,0.8465534427489269,0.79938,3.035216634,3,0.0003138403598702793,0.0,841,1
Mozambique,2008,7.317755324,0.44023968280000003,0.009807041557,0.8813081381730083,0.022276596,0.8035630263546903,0.79938,2.745479417,4,0.00039769337840524953,0.0,963,0
Mozambique,2016,3.824214319,0.5851816349999998,0.016285570961,1.209437791065025,0.027829942,0.7865314225469269,0.79938,2.872120456,6,0.0005784247565795817,0.0,973,0
Mozambique,2004,7.916407836,0.3641823936,0.007251072486,0.8296522327907158,0.019910552,0.8052253185263337,0.79938,2.953464449,4,0.00041194644696189496,1.0,927,0
Mozambique,1988,8.199995179,0.204918207,0.002614348124,0.4296881299225458,0.012758008,1.0981238172990977,0.79938,-0.221896457,8,0.0010183299389002038,0.0,742,0
Solomon Islands,1992,12.70440252,1.7207575480000001,0.0005678413871,0.1406231397882573,0.000329995,0.02278098457593521,0.0289,2.832197292,1,0.0001143772160585611,0.0,826,0
Solomon Islands,2012,1.860465116,1.663976198,0.0009252772602999999,0.07459580561504499,0.000556064,0.017844654870182882,0.0289,2.650154869,4,0.00040945849114546015,0.0,962,0
Solomon Islands,2000,-14.27513698,1.481763725,0.0006114646187,0.0881872710765024,0.00041266,0.0198585627214845,0.0289,2.720230214,2,0.0002034587995930824,0.0,925,0
Solomon Islands,1996,1.608055305,1.932578945,0.0007141323695,0.1205531510575152,0.000369523,0.019599768466619642,0.0289,2.8108172610000004,4,0.00041845381316037237,0.0,841,0
Solomon Islands,2008,5.807115554,1.510221277,0.000760184982,0.0683138954046039,0.00050336,0.01815723932623714,0.0289,2.255864668,3,0.0002982700338039372,0.0,963,0
Solomon Islands,2016,5.8798646360000015,1.7072278269999999,0.001057520083,0.07853607074958124,0.000619437,0.017506564145487645,0.0289,2.669813517,3,0.00028921237828979083,0.0,973,0
